2025-05-05T19:00:52.317141+0300 | DEBUG |     step_size=0.06000, reward=-4.550e-01, done=False
2025-05-05T19:00:52.493620+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.505755+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.505755+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:52.505755+0300 | DEBUG |     step_size=0.06000, reward=-3.968e-01, done=False
2025-05-05T19:00:52.521449+0300 | DEBUG |     step_size=0.06000, reward=-5.228e-01, done=False
2025-05-05T19:00:52.537014+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:52.537014+0300 | DEBUG |     step_size=0.04500, reward=-9.225e-01, done=False
2025-05-05T19:00:52.555648+0300 | DEBUG |     step_size=0.07000, reward=-1.000e+00, done=False
2025-05-05T19:00:52.568787+0300 | DEBUG |     step_size=0.02500, reward=-9.768e-01, done=False
2025-05-05T19:00:52.581976+0300 | DEBUG |     step_size=0.06000, reward=-1.000e+00, done=False
2025-05-05T19:00:52.594187+0300 | DEBUG |     step_size=0.02200, reward=-9.880e-01, done=False
2025-05-05T19:00:52.606980+0300 | DEBUG |     step_size=0.04500, reward=-4.720e-01, done=False
2025-05-05T19:00:52.610032+0300 | DEBUG |     step_size=0.02200, reward=-9.880e-01, done=False
2025-05-05T19:00:52.627076+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:52.641633+0300 | DEBUG |     step_size=0.06000, reward=-7.508e-01, done=False
2025-05-05T19:00:52.641633+0300 | DEBUG |     Trained on batch and cleared buffer
2025-05-05T19:00:52.641633+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.657274+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:52.674547+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.674547+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.690586+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:52.690586+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.704158+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.719839+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:52.721684+0300 | DEBUG |     step_size=0.06000, reward=-9.794e-01, done=False
2025-05-05T19:00:52.738514+0300 | DEBUG |     step_size=0.02500, reward=-9.768e-01, done=False
2025-05-05T19:00:52.738514+0300 | DEBUG |     step_size=0.07000, reward=-1.000e+00, done=False
2025-05-05T19:00:52.759589+0300 | DEBUG |     step_size=0.03300, reward=-7.904e-01, done=False
2025-05-05T19:00:52.769540+0300 | DEBUG |     step_size=0.05200, reward=-9.995e-01, done=False
2025-05-05T19:00:52.770095+0300 | DEBUG |     step_size=0.04500, reward=-6.123e-01, done=True
2025-05-05T19:00:52.784161+0300 | DEBUG |     Trained on batch and cleared buffer
2025-05-05T19:00:52.788034+0300 | INFO | → Episode 52/100 begins
2025-05-05T19:00:52.790002+0300 | DEBUG |     step_size=0.06000, reward=-9.995e-01, done=False
2025-05-05T19:00:52.801996+0300 | DEBUG |     step_size=0.03900, reward=-9.513e-01, done=False
2025-05-05T19:00:52.804542+0300 | DEBUG |     step_size=0.04500, reward=-9.995e-01, done=False
2025-05-05T19:00:52.817917+0300 | DEBUG |     step_size=0.04500, reward=-9.913e-01, done=False
2025-05-05T19:00:52.831976+0300 | DEBUG |     step_size=0.03300, reward=-9.013e-01, done=False
2025-05-05T19:00:52.831976+0300 | DEBUG |     step_size=0.05200, reward=-9.995e-01, done=False
2025-05-05T19:00:52.847655+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:52.863243+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.865128+0300 | DEBUG |     step_size=0.05200, reward=-4.600e-02, done=False
2025-05-05T19:00:52.879190+0300 | DEBUG |     step_size=0.05200, reward=-1.429e-01, done=False
2025-05-05T19:00:52.879190+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.894879+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:52.910994+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.914665+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.928482+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.928482+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:52.944539+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:52.960544+0300 | DEBUG |     step_size=0.03300, reward=-8.701e-01, done=False
2025-05-05T19:00:52.960544+0300 | DEBUG |     step_size=0.03300, reward=-3.523e-01, done=False
2025-05-05T19:00:52.979049+0300 | DEBUG |     step_size=0.03300, reward=-8.701e-01, done=False
2025-05-05T19:00:52.990603+0300 | DEBUG |     step_size=0.03300, reward=-3.732e-01, done=False
2025-05-05T19:00:52.990603+0300 | DEBUG |     step_size=0.06000, reward=-9.999e-01, done=False
2025-05-05T19:00:53.006709+0300 | DEBUG |     step_size=0.04500, reward=-6.240e-01, done=False
2025-05-05T19:00:53.006709+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.022398+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.022398+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.051290+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.061254+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.074319+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:53.077474+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.095128+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:53.111074+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.116388+0300 | DEBUG |     step_size=0.06000, reward=-4.402e-01, done=False
2025-05-05T19:00:53.132804+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.147183+0300 | DEBUG |     step_size=0.05200, reward=-4.625e-01, done=False
2025-05-05T19:00:53.156987+0300 | DEBUG |     step_size=0.04500, reward=-9.689e-01, done=False
2025-05-05T19:00:53.168708+0300 | DEBUG |     step_size=0.02900, reward=-3.786e-01, done=False
2025-05-05T19:00:53.174752+0300 | DEBUG |     step_size=0.03300, reward=-8.612e-01, done=False
2025-05-05T19:00:53.191177+0300 | DEBUG |     step_size=0.02200, reward=-9.880e-01, done=False
2025-05-05T19:00:53.201059+0300 | DEBUG |     step_size=0.02200, reward=-9.880e-01, done=False
2025-05-05T19:00:53.213076+0300 | DEBUG |     step_size=0.06000, reward=-1.000e+00, done=False
2025-05-05T19:00:53.223256+0300 | DEBUG |     step_size=0.03900, reward=-5.828e-01, done=False
2025-05-05T19:00:53.234588+0300 | DEBUG |     step_size=0.06000, reward=-3.118e-01, done=False
2025-05-05T19:00:53.245827+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.256340+0300 | DEBUG |     step_size=0.05200, reward=-1.957e-01, done=False
2025-05-05T19:00:53.267785+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.277900+0300 | DEBUG |     step_size=0.06000, reward=-5.444e-01, done=False
2025-05-05T19:00:53.287747+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.297557+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:53.309061+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.319031+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:53.328237+0300 | DEBUG |     step_size=0.06000, reward=-3.146e-01, done=False
2025-05-05T19:00:53.336837+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:53.344591+0300 | DEBUG |     step_size=0.03900, reward=-2.682e-01, done=False
2025-05-05T19:00:53.357996+0300 | DEBUG |     step_size=0.04500, reward=-9.902e-01, done=False
2025-05-05T19:00:53.359968+0300 | DEBUG |     step_size=0.02900, reward=-9.445e-01, done=False
2025-05-05T19:00:53.375852+0300 | DEBUG |     step_size=0.06000, reward=-9.996e-01, done=False
2025-05-05T19:00:53.389865+0300 | DEBUG |     step_size=0.02500, reward=-9.768e-01, done=False
2025-05-05T19:00:53.391654+0300 | DEBUG |     step_size=0.06000, reward=-9.982e-01, done=False
2025-05-05T19:00:53.407945+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.407945+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.423677+0300 | DEBUG |     step_size=0.06000, reward=-5.805e-01, done=False
2025-05-05T19:00:53.423677+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.439582+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:53.439582+0300 | DEBUG |     Trained on batch and cleared buffer
2025-05-05T19:00:53.455360+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:53.455360+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.472990+0300 | DEBUG |     step_size=0.02200, reward=-9.880e-01, done=False
2025-05-05T19:00:53.472990+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.487194+0300 | DEBUG |     step_size=0.02200, reward=-9.880e-01, done=False
2025-05-05T19:00:53.501204+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.506394+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:53.518812+0300 | DEBUG |     step_size=0.03900, reward=-5.828e-01, done=False
2025-05-05T19:00:53.518812+0300 | DEBUG |     step_size=0.03300, reward=-8.701e-01, done=False
2025-05-05T19:00:53.540249+0300 | DEBUG |     step_size=0.03300, reward=-7.474e-01, done=False
2025-05-05T19:00:53.551301+0300 | DEBUG |     step_size=0.02500, reward=-9.768e-01, done=False
2025-05-05T19:00:53.565645+0300 | DEBUG |     step_size=0.02500, reward=-9.768e-01, done=False
2025-05-05T19:00:53.578239+0300 | DEBUG |     step_size=0.05200, reward=-9.997e-01, done=False
2025-05-05T19:00:53.586765+0300 | DEBUG |     step_size=0.07000, reward=-1.000e+00, done=False
2025-05-05T19:00:53.601337+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.613184+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.622598+0300 | DEBUG |     step_size=0.06000, reward=-7.793e-01, done=False
2025-05-05T19:00:53.638585+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.670001+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.683193+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.695874+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:53.698503+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.708686+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.722110+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.733662+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.742673+0300 | DEBUG |     step_size=0.05200, reward=-9.947e-01, done=False
2025-05-05T19:00:53.742673+0300 | DEBUG |     step_size=0.02500, reward=-9.768e-01, done=False
2025-05-05T19:00:53.759515+0300 | DEBUG |     step_size=0.03900, reward=-9.654e-01, done=False
2025-05-05T19:00:53.773525+0300 | DEBUG |     step_size=0.02200, reward=-9.880e-01, done=False
2025-05-05T19:00:53.782876+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:53.794370+0300 | DEBUG |     step_size=0.07000, reward=-1.000e+00, done=False
2025-05-05T19:00:53.803850+0300 | DEBUG |     step_size=0.05200, reward=-7.115e-01, done=False
2025-05-05T19:00:53.816158+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:53.825668+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.833345+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.845218+0300 | DEBUG |     step_size=0.06000, reward=-5.857e-01, done=False
2025-05-05T19:00:53.856071+0300 | DEBUG |     step_size=0.06000, reward=-1.402e-01, done=False
2025-05-05T19:00:53.865415+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:53.870536+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:53.884329+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:53.896486+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:53.906431+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:53.918438+0300 | DEBUG |     step_size=0.06000, reward=-6.672e-01, done=False
2025-05-05T19:00:53.927034+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:53.939443+0300 | DEBUG |     step_size=0.05200, reward=-7.718e-01, done=False
2025-05-05T19:00:53.947885+0300 | DEBUG |     step_size=0.07000, reward=-1.000e+00, done=False
2025-05-05T19:00:53.962414+0300 | DEBUG |     step_size=0.03900, reward=-9.031e-01, done=False
2025-05-05T19:00:53.965266+0300 | DEBUG |     step_size=0.05200, reward=-9.999e-01, done=False
2025-05-05T19:00:53.980802+0300 | DEBUG |     step_size=0.07000, reward=-1.000e+00, done=False
2025-05-05T19:00:53.996309+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.005388+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.015259+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.024262+0300 | DEBUG |     step_size=0.05200, reward=-1.174e-02, done=False
2025-05-05T19:00:54.027731+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.041741+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.049725+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.061456+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.071511+0300 | DEBUG |     step_size=0.06000, reward=-1.390e-01, done=False
2025-05-05T19:00:54.081180+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.090179+0300 | DEBUG |     step_size=0.05200, reward=-9.522e-01, done=False
2025-05-05T19:00:54.094068+0300 | DEBUG |     step_size=0.02900, reward=-9.445e-01, done=False
2025-05-05T19:00:54.106574+0300 | DEBUG |     step_size=0.03900, reward=-9.464e-01, done=False
2025-05-05T19:00:54.108079+0300 | DEBUG |     step_size=0.06000, reward=-9.990e-01, done=False
2025-05-05T19:00:54.123711+0300 | DEBUG |     step_size=0.02500, reward=-9.768e-01, done=False
2025-05-05T19:00:54.123711+0300 | DEBUG |     Trained on batch and cleared buffer
2025-05-05T19:00:54.131012+0300 | DEBUG |     step_size=0.07000, reward=-9.999e-01, done=False
2025-05-05T19:00:54.141205+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.141205+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.156518+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.171033+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.172342+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.188157+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.188157+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.202674+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:54.206686+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.222662+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.229869+0300 | DEBUG |     step_size=0.06000, reward=-3.908e-01, done=False
2025-05-05T19:00:54.244004+0300 | DEBUG |     step_size=0.06000, reward=-8.626e-01, done=False
2025-05-05T19:00:54.251068+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.268527+0300 | DEBUG |     step_size=0.04500, reward=-9.070e-01, done=False
2025-05-05T19:00:54.281866+0300 | DEBUG |     step_size=0.02900, reward=-5.158e-01, done=False
2025-05-05T19:00:54.281866+0300 | DEBUG |     step_size=0.03900, reward=-9.975e-01, done=False
2025-05-05T19:00:54.296342+0300 | DEBUG |     step_size=0.06000, reward=-9.999e-01, done=False
2025-05-05T19:00:54.311163+0300 | DEBUG |     step_size=0.07000, reward=-1.000e+00, done=False
2025-05-05T19:00:54.311163+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.330959+0300 | DEBUG |     step_size=0.05200, reward=-1.176e-01, done=False
2025-05-05T19:00:54.343845+0300 | DEBUG |     step_size=0.03900, reward=-5.828e-01, done=False
2025-05-05T19:00:54.346502+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.363987+0300 | DEBUG |     step_size=0.03900, reward=-5.828e-01, done=False
2025-05-05T19:00:54.363987+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.381470+0300 | DEBUG |     step_size=0.06000, reward=-2.773e-01, done=False
2025-05-05T19:00:54.393727+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:54.397229+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.411910+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.411910+0300 | DEBUG |     step_size=0.03900, reward=-5.828e-01, done=False
2025-05-05T19:00:54.429307+0300 | DEBUG |     step_size=0.04500, reward=-9.470e-01, done=False
2025-05-05T19:00:54.444635+0300 | DEBUG |     step_size=0.03900, reward=-3.075e-01, done=False
2025-05-05T19:00:54.444635+0300 | DEBUG |     step_size=0.02500, reward=-9.768e-01, done=False
2025-05-05T19:00:54.465160+0300 | DEBUG |     step_size=0.05200, reward=-9.959e-01, done=False
2025-05-05T19:00:54.481377+0300 | DEBUG |     step_size=0.07000, reward=-9.998e-01, done=False
2025-05-05T19:00:54.494662+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.508382+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:54.523712+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.530877+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.543597+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.551465+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:54.562370+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:54.562370+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.581550+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:54.592583+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.596534+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.613532+0300 | DEBUG |     step_size=0.03900, reward=-6.686e-01, done=False
2025-05-05T19:00:54.613532+0300 | DEBUG |     step_size=0.05200, reward=-9.988e-01, done=False
2025-05-05T19:00:54.629524+0300 | DEBUG |     step_size=0.02900, reward=-9.445e-01, done=False
2025-05-05T19:00:54.644677+0300 | DEBUG |     step_size=0.05200, reward=-9.984e-01, done=False
2025-05-05T19:00:54.654334+0300 | DEBUG |     step_size=0.07000, reward=-9.999e-01, done=False
2025-05-05T19:00:54.661830+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.675833+0300 | DEBUG |     step_size=0.07000, reward=-8.214e-01, done=False
2025-05-05T19:00:54.682760+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.694716+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.695928+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:54.715080+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.715080+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:54.732238+0300 | DEBUG |     step_size=0.07000, reward=-6.818e-01, done=False
2025-05-05T19:00:54.746022+0300 | DEBUG |     step_size=0.02000, reward=-9.923e-01, done=False
2025-05-05T19:00:54.748829+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.769098+0300 | DEBUG |     step_size=0.04500, reward=-4.441e-16, done=False
2025-05-05T19:00:54.780740+0300 | DEBUG |     step_size=0.04500, reward=-9.452e-01, done=False
2025-05-05T19:00:54.792361+0300 | DEBUG |     step_size=0.03300, reward=-5.848e-01, done=False
2025-05-05T19:00:54.799232+0300 | DEBUG |     Trained on batch and cleared buffer
2025-05-05T19:00:54.805208+0300 | DEBUG |     step_size=0.03300, reward=-1.044e-01, done=False
2025-05-05T19:00:54.818342+0300 | DEBUG |     step_size=0.03300, reward=-4.762e-01, done=False
2025-05-05T19:00:54.826760+0300 | DEBUG |     step_size=0.05200, reward=-9.995e-01, done=False
2025-05-05T19:00:54.837821+0300 | DEBUG |     step_size=0.05200, reward=-9.893e-01, done=False
2025-05-05T19:00:54.846137+0300 | DEBUG |     step_size=0.06000, reward=-3.197e-01, done=False
2025-05-05T19:00:54.861363+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.862714+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.881255+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.881255+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.896126+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:54.911338+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.913086+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:54.931684+0300 | DEBUG |     step_size=0.06000, reward=9.311e-01, done=False
2025-05-05T19:00:54.931684+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.947928+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.961304+0300 | DEBUG |     step_size=0.05200, reward=6.514e-01, done=False
2025-05-05T19:00:54.961304+0300 | DEBUG |     step_size=0.05200, reward=-1.236e-01, done=False
2025-05-05T19:00:54.980417+0300 | DEBUG |     step_size=0.05200, reward=-5.216e-01, done=False
2025-05-05T19:00:54.994408+0300 | DEBUG |     step_size=0.04500, reward=-2.417e-01, done=False
2025-05-05T19:00:54.998511+0300 | DEBUG |     step_size=0.03900, reward=-9.549e-01, done=False
2025-05-05T19:00:55.016816+0300 | DEBUG |     step_size=0.02500, reward=-9.768e-01, done=True
2025-05-05T19:00:55.022815+0300 | DEBUG |     Trained on batch and cleared buffer
2025-05-05T19:00:55.024718+0300 | INFO | → Episode 53/100 begins
2025-05-05T19:00:55.031494+0300 | DEBUG |     step_size=0.05200, reward=-9.950e-01, done=False
2025-05-05T19:00:55.039487+0300 | DEBUG |     step_size=0.03900, reward=-9.031e-01, done=False
2025-05-05T19:00:55.050505+0300 | DEBUG |     step_size=0.03300, reward=-8.987e-01, done=False
2025-05-05T19:00:55.061036+0300 | DEBUG |     step_size=0.03300, reward=-8.718e-01, done=False
2025-05-05T19:00:55.074981+0300 | DEBUG |     step_size=0.02900, reward=-2.377e-02, done=False
2025-05-05T19:00:55.087600+0300 | DEBUG |     step_size=0.02900, reward=-4.903e-01, done=False
2025-05-05T19:00:55.098735+0300 | DEBUG |     step_size=0.02200, reward=-9.880e-01, done=False
